KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,総数,農林漁業就業者世帯,農林漁業・非農林漁業就業者混合世帯,非農林漁業就業者世帯,非就業者世帯,分類不能の世帯
23104141091,4,名古屋市西区,山木一丁目,0,,,340,-,1,205,121,13
23104141092,4,名古屋市西区,山木二丁目,0,,,669,-,-,456,197,16
231041430,2,名古屋市西区,山田町大字上小田井,0,,,-,-,-,-,-,-
231041450,3,名古屋市西区,栄生,0,,,2411,-,1,1392,957,61
23104145091,4,名古屋市西区,栄生一丁目,0,,,1029,-,1,609,392,27
23104145092,4,名古屋市西区,栄生二丁目,0,,,706,-,-,401,284,21
23104145093,4,名古屋市西区,栄生三丁目,0,,,676,-,-,382,281,13
231041460,3,名古屋市西区,名西,0,,,1952,1,1,1176,725,49
23104146091,4,名古屋市西区,名西一丁目,0,,,834,1,-,446,371,16
23104146092,4,名古屋市西区,名西二丁目,0,,,1118,-,1,730,354,33
231041470,2,名古屋市西区,山田町大字中小田井,0,,,-,-,-,-,-,-
23105,1,名古屋市中村区,,0,,,74572,42,43,39424,33007,2056
231050010,3,名古屋市中村区,荒輪井町,0,,,626,-,-,269,333,24
23105001001,4,名古屋市中村区,荒輪井町一丁目,0,,,69,-,-,37,32,-
23105001002,4,名古屋市中村区,荒輪井町二丁目,0,,,557,-,-,232,301,24
231050020,3,名古屋市中村区,稲上町,0,,,841,2,1,462,358,18
23105002001,4,名古屋市中村区,稲上町一丁目,0,,,131,-,-,75,53,3
23105002002,4,名古屋市中村区,稲上町二丁目,0,,,241,-,-,137,101,3
23105002003,4,名古屋市中村区,稲上町三丁目,0,,,173,-,-,92,76,5
23105002004,4,名古屋市中村区,稲上町四丁目,0,,,165,1,1,89,71,3
23105002005,4,名古屋市中村区,稲上町五丁目,0,,,131,1,-,69,57,4
231050030,2,名古屋市中村区,稲西町,0,,,422,-,-,229,181,12
231050040,3,名古屋市中村区,稲葉地町,0,,,1749,1,1,900,809,38
23105004000,4,名古屋市中村区,稲葉地町,0,,,-,-,-,-,-,-
23105004001,4,名古屋市中村区,稲葉地町一丁目,0,,,296,-,-,159,132,5
23105004002,4,名古屋市中村区,稲葉地町二丁目,0,,,445,-,-,183,254,8
23105004003,4,名古屋市中村区,稲葉地町三丁目,0,,,90,-,-,43,44,3
23105004004,4,名古屋市中村区,稲葉地町四丁目,0,,,133,-,-,85,45,3
23105004005,4,名古屋市中村区,稲葉地町五丁目,0,,,166,1,-,94,66,5
23105004006,4,名古屋市中村区,稲葉地町六丁目,0,,,265,-,-,154,107,4
23105004007,4,名古屋市中村区,稲葉地町七丁目,0,,,100,-,-,61,34,5
23105004008,4,名古屋市中村区,稲葉地町八丁目,0,,,254,-,1,121,127,5
23105004009,4,名古屋市中村区,稲葉地町字鶉野,0,,,-,-,-,-,-,-
231050050,3,名古屋市中村区,稲葉地本通,0,,,221,-,-,127,90,4
23105005001,4,名古屋市中村区,稲葉地本通一丁目,0,,,56,-,-,34,22,-
23105005002,4,名古屋市中村区,稲葉地本通二丁目,0,,,52,-,-,30,21,1
23105005003,4,名古屋市中村区,稲葉地本通三丁目,0,,,113,-,-,63,47,3
231050060,3,名古屋市中村区,乾出町,0,,,462,-,-,218,231,13
23105006001,4,名古屋市中村区,乾出町一丁目,0,,,133,-,-,66,63,4
23105006002,4,名古屋市中村区,乾出町二丁目,0,,,122,-,-,71,45,6
23105006003,4,名古屋市中村区,乾出町三丁目,0,,,95,-,-,41,53,1
23105006004,4,名古屋市中村区,乾出町四丁目,0,,,112,-,-,40,70,2
231050070,3,名古屋市中村区,猪之越町,0,,,472,1,-,285,178,8
23105007091,4,名古屋市中村区,猪之越町一丁目,0,,,186,-,-,123,58,5
23105007092,4,名古屋市中村区,猪之越町二丁目,0,,,153,1,-,90,60,2
23105007093,4,名古屋市中村区,猪之越町三丁目,0,,,133,-,-,72,60,1
231050080,2,名古屋市中村区,井深町,0,,,621,1,-,311,295,14
231050090,2,名古屋市中村区,岩上町,0,,,204,-,-,123,74,7
231050100,3,名古屋市中村区,岩塚町,0,,,1925,3,7,1134,739,42
23105010001,4,名古屋市中村区,岩塚町一丁目,0,,,389,-,1,189,188,11
23105010002,4,名古屋市中村区,岩塚町二丁目,0,,,122,-,-,62,59,1
23105010003,4,名古屋市中村区,岩塚町三丁目,0,,,188,-,-,123,60,5
23105010004,4,名古屋市中村区,岩塚町四丁目,0,,,49,-,-,22,27,-
23105010005,4,名古屋市中村区,岩塚町五丁目,0,,,95,-,-,58,34,3
23105010009,4,名古屋市中村区,岩塚町字一色前南ノ割,0,,,-,-,-,-,-,-
23105010010,4,名古屋市中村区,岩塚町字一里山,0,,,138,-,1,112,25,-
23105010011,4,名古屋市中村区,岩塚町字上小路,0,,,33,-,-,23,10,-
23105010012,4,名古屋市中村区,岩塚町字神田,0,,,112,-,-,58,53,1
23105010013,4,名古屋市中村区,岩塚町字九反所,0,,,17,-,-,11,5,1
23105010014,4,名古屋市中村区,岩塚町字小池,0,,,197,-,-,157,40,-
23105010015,4,名古屋市中村区,岩塚町字郷中,0,,,148,-,3,84,56,5
23105010016,4,名古屋市中村区,岩塚町字城前,0,,,192,1,1,99,81,10
23105010017,4,名古屋市中村区,岩塚町字神明西川添,0,,,-,-,-,-,-,-
23105010018,4,名古屋市中村区,岩塚町字新屋敷,0,,,77,1,1,41,32,2
23105010019,4,名古屋市中村区,岩塚町字末起,0,,,-,-,-,-,-,-
23105010020,4,名古屋市中村区,岩塚町字高道,0,,,-,-,-,-,-,-
23105010021,4,名古屋市中村区,岩塚町字西枝,0,,,48,-,-,34,13,1
23105010022,4,名古屋市中村区,岩塚町字向田,2,011001,,X,X,X,X,X,X
23105010023,4,名古屋市中村区,岩塚町字竜子田,0,,,21,-,-,12,9,-
23105010024,4,名古屋市中村区,岩塚町字林高寺東,0,,,99,1,-,49,47,2
23105010025,4,名古屋市中村区,岩塚町字本地,0,,,-,-,-,-,-,-
231050110,3,名古屋市中村区,岩塚本通,0,,,636,-,-,318,306,12
23105011001,4,名古屋市中村区,岩塚本通一丁目,1,,010022,139,-,-,74,62,3
23105011002,4,名古屋市中村区,岩塚本通二丁目,0,,,69,-,-,26,40,3
23105011003,4,名古屋市中村区,岩塚本通三丁目,0,,,194,-,-,75,117,2
23105011004,4,名古屋市中村区,岩塚本通四丁目,0,,,116,-,-,70,45,1
23105011005,4,名古屋市中村区,岩塚本通五丁目,0,,,104,-,-,65,36,3
23105011006,4,名古屋市中村区,岩塚本通六丁目,0,,,14,-,-,8,6,-
231050120,2,名古屋市中村区,牛島町,0,,,-,-,-,-,-,-
231050130,3,名古屋市中村区,牛田通,0,,,194,-,-,86,104,4
23105013001,4,名古屋市中村区,牛田通一丁目,0,,,34,-,-,19,14,1
23105013002,4,名古屋市中村区,牛田通二丁目,0,,,60,-,-,18,42,-
23105013003,4,名古屋市中村区,牛田通三丁目,0,,,79,-,-,44,32,3
23105013004,4,名古屋市中村区,牛田通四丁目,0,,,21,-,-,5,16,-
231050140,2,名古屋市中村区,運河町,0,,,-,-,-,-,-,-
231050150,3,名古屋市中村区,黄金通,0,,,889,-,-,426,454,9
23105015001,4,名古屋市中村区,黄金通一丁目,0,,,210,-,-,67,142,1
23105015002,4,名古屋市中村区,黄金通二丁目,0,,,223,-,-,116,105,2
23105015003,4,名古屋市中村区,黄金通三丁目,0,,,74,-,-,34,38,2
23105015004,4,名古屋市中村区,黄金通四丁目,0,,,58,-,-,37,21,-
23105015005,4,名古屋市中村区,黄金通五丁目,0,,,202,-,-,124,77,1
23105015006,4,名古屋市中村区,黄金通六丁目,0,,,37,-,-,13,24,-
23105015007,4,名古屋市中村区,黄金通七丁目,0,,,49,-,-,23,25,1
23105015008,4,名古屋市中村区,黄金通八丁目,0,,,36,-,-,12,22,2
231050160,3,名古屋市中村区,大秋町,0,,,1232,-,1,642,561,28
23105016001,4,名古屋市中村区,大秋町一丁目,0,,,179,-,-,103,66,10
23105016002,4,名古屋市中村区,大秋町二丁目,0,,,348,-,-,201,142,5
23105016003,4,名古屋市中村区,大秋町三丁目,0,,,348,-,1,157,185,5
23105016004,4,名古屋市中村区,大秋町四丁目,0,,,357,-,-,181,168,8
231050170,3,名古屋市中村区,大宮町,0,,,416,-,-,226,170,20
23105017001,4,名古屋市中村区,大宮町一丁目,0,,,105,-,-,56,46,3
23105017002,4,名古屋市中村区,大宮町二丁目,0,,,184,-,-,96,74,14
23105017003,4,名古屋市中村区,大宮町三丁目,0,,,127,-,-,74,50,3
231050180,2,名古屋市中村区,沖田町,0,,,658,-,-,346,293,19
231050190,3,名古屋市中村区,押木田町,0,,,362,-,-,186,171,5
23105019001,4,名古屋市中村区,押木田町一丁目,0,,,204,-,-,97,104,3
23105019002,4,名古屋市中村区,押木田町二丁目,0,,,158,-,-,89,67,2
231050200,3,名古屋市中村区,角割町,0,,,677,-,-,380,275,22
23105020001,4,名古屋市中村区,角割町一丁目,0,,,124,-,-,65,52,7
23105020002,4,名古屋市中村区,角割町二丁目,0,,,111,-,-,58,51,2
23105020003,4,名古屋市中村区,角割町三丁目,0,,,189,-,-,119,65,5
23105020004,4,名古屋市中村区,角割町四丁目,0,,,140,-,-,73,61,6
23105020005,4,名古屋市中村区,角割町五丁目,0,,,113,-,-,65,46,2
231050210,3,名古屋市中村区,烏森町,0,,,2691,-,1,1558,1056,76
23105021001,4,名古屋市中村区,烏森町一丁目,0,,,296,-,-,162,124,10
23105021002,4,名古屋市中村区,烏森町二丁目,0,,,68,-,-,39,27,2
23105021003,4,名古屋市中村区,烏森町三丁目,0,,,338,-,-,200,125,13
23105021004,4,名古屋市中村区,烏森町四丁目,0,,,303,-,-,177,120,6
23105021005,4,名古屋市中村区,烏森町五丁目,0,,,322,-,-,181,132,9
23105021096,4,名古屋市中村区,烏森町六丁目,0,,,534,-,1,322,200,11
23105021097,4,名古屋市中村区,烏森町七丁目,0,,,409,-,-,225,167,17
23105021098,4,名古屋市中村区,烏森町八丁目,0,,,421,-,-,252,161,8
231050220,3,名古屋市中村区,香取町,0,,,617,-,1,276,321,19
23105022001,4,名古屋市中村区,香取町一丁目,0,,,347,-,1,155,180,11
23105022002,4,名古屋市中村区,香取町二丁目,0,,,270,-,-,121,141,8
231050230,3,名古屋市中村区,上石川町,0,,,613,1,-,347,254,11
23105023001,4,名古屋市中村区,上石川町一丁目,0,,,212,-,-,121,87,4
23105023002,4,名古屋市中村区,上石川町二丁目,0,,,131,-,-,71,58,2
23105023003,4,名古屋市中村区,上石川町三丁目,0,,,54,-,-,22,31,1
23105023004,4,名古屋市中村区,上石川町四丁目,0,,,119,-,-,78,38,3
23105023005,4,名古屋市中村区,上石川町五丁目,0,,,97,1,-,55,40,1
231050240,3,名古屋市中村区,上米野町,0,,,352,-,-,189,152,11
23105024001,4,名古屋市中村区,上米野町一丁目,0,,,37,-,-,21,12,4
23105024002,4,名古屋市中村区,上米野町二丁目,0,,,37,-,-,17,18,2
23105024003,4,名古屋市中村区,上米野町三丁目,0,,,99,-,-,50,47,2
23105024004,4,名古屋市中村区,上米野町四丁目,0,,,122,-,-,68,52,2
23105024005,4,名古屋市中村区,上米野町五丁目,0,,,57,-,-,33,23,1
231050250,3,名古屋市中村区,上ノ宮町,0,,,316,1,-,180,127,8
23105025001,4,名古屋市中村区,上ノ宮町一丁目,0,,,168,-,-,100,65,3
23105025002,4,名古屋市中村区,上ノ宮町二丁目,0,,,148,1,-,80,62,5
231050260,3,名古屋市中村区,亀島,0,,,1702,-,-,797,848,57
23105026091,4,名古屋市中村区,亀島一丁目,0,,,400,-,-,221,162,17
23105026092,4,名古屋市中村区,亀島二丁目,0,,,1302,-,-,576,686,40
231050280,3,名古屋市中村区,鴨付町,0,,,336,-,-,220,110,6
23105028001,4,名古屋市中村区,鴨付町一丁目,0,,,282,-,-,182,97,3
23105028002,4,名古屋市中村区,鴨付町二丁目,0,,,54,-,-,38,13,3
231050290,2,名古屋市中村区,川前町,0,,,85,-,-,60,25,-
231050300,3,名古屋市中村区,菊水町,0,,,95,-,-,50,43,2
23105030091,4,名古屋市中村区,菊水町一丁目,0,,,28,-,-,14,12,2
23105030092,4,名古屋市中村区,菊水町二丁目,0,,,67,-,-,36,31,-
231050310,2,名古屋市中村区,北浦町,0,,,150,-,-,75,74,1
231050320,3,名古屋市中村区,北畑町,0,,,374,1,-,203,154,16
23105032001,4,名古屋市中村区,北畑町一丁目,0,,,98,-,-,51,40,7
23105032002,4,名古屋市中村区,北畑町二丁目,0,,,112,-,-,64,41,7
23105032003,4,名古屋市中村区,北畑町三丁目,0,,,146,1,-,75,68,2
23105032004,4,名古屋市中村区,北畑町四丁目,0,,,18,-,-,13,5,-
231050330,3,名古屋市中村区,京田町,0,,,404,-,1,216,181,6
23105033001,4,名古屋市中村区,京田町一丁目,0,,,122,-,-,70,52,-
23105033002,4,名古屋市中村区,京田町二丁目,0,,,103,-,1,53,47,2
23105033003,4,名古屋市中村区,京田町三丁目,0,,,179,-,-,93,82,4
231050340,3,名古屋市中村区,草薙町,0,,,884,2,-,487,379,16
23105034001,4,名古屋市中村区,草薙町一丁目,0,,,279,1,-,167,106,5
23105034002,4,名古屋市中村区,草薙町二丁目,0,,,363,-,-,194,165,4
23105034003,4,名古屋市中村区,草薙町三丁目,0,,,242,1,-,126,108,7
231050350,3,名古屋市中村区,熊野町,0,,,294,-,-,156,129,9
23105035001,4,名古屋市中村区,熊野町一丁目,0,,,123,-,-,64,56,3
23105035002,4,名古屋市中村区,熊野町二丁目,0,,,88,-,-,45,40,3
23105035003,4,名古屋市中村区,熊野町三丁目,0,,,83,-,-,47,33,3
231050360,3,名古屋市中村区,郷前町,0,,,223,-,-,135,85,3
23105036001,4,名古屋市中村区,郷前町一丁目,0,,,51,-,-,27,23,1
23105036002,4,名古屋市中村区,郷前町二丁目,0,,,106,-,-,70,36,-
23105036003,4,名古屋市中村区,郷前町三丁目,0,,,66,-,-,38,26,2
231050370,2,名古屋市中村区,小鴨町,0,,,467,-,-,227,225,15
231050380,3,名古屋市中村区,五反城町,0,,,465,-,-,217,235,13
23105038001,4,名古屋市中村区,五反城町一丁目,0,,,61,-,-,23,36,2
23105038002,4,名古屋市中村区,五反城町二丁目,0,,,46,-,-,31,15,-
23105038003,4,名古屋市中村区,五反城町三丁目,0,,,72,-,-,22,46,4
23105038004,4,名古屋市中村区,五反城町四丁目,0,,,82,-,-,39,43,-
23105038005,4,名古屋市中村区,五反城町五丁目,0,,,43,-,-,27,16,-
23105038006,4,名古屋市中村区,五反城町六丁目,0,,,55,-,-,32,21,2
23105038007,4,名古屋市中村区,五反城町七丁目,0,,,69,-,-,29,37,3
23105038008,4,名古屋市中村区,五反城町八丁目,0,,,37,-,-,14,21,2
231050390,2,名古屋市中村区,寿町,0,,,83,-,-,52,29,2
231050410,3,名古屋市中村区,権現通,0,,,173,-,-,85,81,7
23105041001,4,名古屋市中村区,権現通一丁目,0,,,29,-,-,16,13,-
23105041002,4,名古屋市中村区,権現通二丁目,0,,,86,-,-,47,34,5
23105041003,4,名古屋市中村区,権現通三丁目,0,,,20,-,-,11,8,1
23105041004,4,名古屋市中村区,権現通四丁目,0,,,38,-,-,11,26,1
231050420,2,名古屋市中村区,栄生町,0,,,776,-,1,411,342,22
231050430,2,名古屋市中村区,佐古前町,0,,,719,-,-,378,321,20
231050440,3,名古屋市中村区,塩池町,0,,,1155,-,1,670,448,36
23105044091,4,名古屋市中村区,塩池町一丁目,0,,,510,-,1,282,214,13
23105044092,4,名古屋市中村区,塩池町二丁目,0,,,406,-,-,248,147,11
23105044093,4,名古屋市中村区,塩池町三丁目,0,,,239,-,-,140,87,12
231050450,3,名古屋市中村区,下米野町,0,,,246,-,-,124,118,4
23105045001,4,名古屋市中村区,下米野町一丁目,0,,,102,-,-,53,47,2
23105045002,4,名古屋市中村区,下米野町二丁目,0,,,84,-,-,39,43,2
23105045003,4,名古屋市中村区,下米野町三丁目,0,,,60,-,-,32,28,-
231050460,3,名古屋市中村区,下中村町,0,,,485,-,-,258,209,18
23105046001,4,名古屋市中村区,下中村町一丁目,0,,,149,-,-,78,67,4
23105046002,4,名古屋市中村区,下中村町二丁目,0,,,128,-,-,68,52,8
23105046003,4,名古屋市中村区,下中村町三丁目,0,,,110,-,-,59,46,5
23105046004,4,名古屋市中村区,下中村町四丁目,0,,,98,-,-,53,44,1
231050470,2,名古屋市中村区,十王町,0,,,1066,-,1,540,488,37
231050480,3,名古屋市中村区,宿跡町,0,,,939,1,-,547,366,25
23105048001,4,名古屋市中村区,宿跡町一丁目,0,,,342,-,-,190,149,3
23105048002,4,名古屋市中村区,宿跡町二丁目,0,,,390,1,-,238,136,15
23105048003,4,名古屋市中村区,宿跡町三丁目,0,,,207,-,-,119,81,7
231050490,3,名古屋市中村区,城主町,0,,,289,-,1,172,112,4
23105049001,4,名古屋市中村区,城主町一丁目,0,,,12,-,-,8,2,2
23105049002,4,名古屋市中村区,城主町二丁目,0,,,51,-,-,31,19,1
23105049003,4,名古屋市中村区,城主町三丁目,0,,,64,-,-,41,23,-
23105049004,4,名古屋市中村区,城主町四丁目,0,,,54,-,1,29,24,-
23105049005,4,名古屋市中村区,城主町五丁目,0,,,29,-,-,20,9,-
23105049006,4,名古屋市中村区,城主町六丁目,0,,,79,-,-,43,35,1
231050500,3,名古屋市中村区,白子町,0,,,386,-,-,190,193,3
23105050001,4,名古屋市中村区,白子町一丁目,0,,,91,-,-,41,50,-
23105050002,4,名古屋市中村区,白子町二丁目,0,,,45,-,-,27,18,-
23105050003,4,名古屋市中村区,白子町三丁目,0,,,75,-,-,40,35,-
23105050004,4,名古屋市中村区,白子町四丁目,0,,,175,-,-,82,90,3
231050510,3,名古屋市中村区,城屋敷町,0,,,556,-,-,292,243,21
23105051001,4,名古屋市中村区,城屋敷町一丁目,0,,,185,-,-,97,82,6
23105051002,4,名古屋市中村区,城屋敷町二丁目,0,,,148,-,-,78,65,5
23105051003,4,名古屋市中村区,城屋敷町三丁目,0,,,95,-,-,53,39,3
23105051004,4,名古屋市中村区,城屋敷町四丁目,0,,,128,-,-,64,57,7
231050520,3,名古屋市中村区,新富町,0,,,575,-,-,306,251,18
23105052091,4,名古屋市中村区,新富町一丁目,0,,,24,-,-,13,9,2
23105052092,4,名古屋市中村区,新富町二丁目,0,,,190,-,-,102,79,9
23105052093,4,名古屋市中村区,新富町三丁目,0,,,149,-,-,89,59,1
23105052094,4,名古屋市中村区,新富町四丁目,0,,,85,-,-,44,41,-
23105052095,4,名古屋市中村区,新富町五丁目,0,,,127,-,-,58,63,6
231050530,3,名古屋市中村区,砂田町,0,,,386,1,1,196,169,19
23105053001,4,名古屋市中村区,砂田町一丁目,0,,,186,-,-,88,88,10
23105053002,4,名古屋市中村区,砂田町二丁目,0,,,104,1,1,53,45,4
23105053003,4,名古屋市中村区,砂田町三丁目,0,,,96,-,-,55,36,5
231050540,3,名古屋市中村区,諏訪町,0,,,372,-,2,222,134,14
23105054091,4,名古屋市中村区,諏訪町一丁目,0,,,162,-,1,101,55,5
23105054092,4,名古屋市中村区,諏訪町二丁目,0,,,100,-,1,55,40,4
23105054093,4,名古屋市中村区,諏訪町三丁目,0,,,110,-,-,66,39,5
231050550,3,名古屋市中村区,千成通,0,,,455,-,-,221,228,6
23105055001,4,名古屋市中村区,千成通一丁目,0,,,144,-,-,86,56,2
23105055002,4,名古屋市中村区,千成通二丁目,0,,,72,-,-,28,44,-
23105055003,4,名古屋市中村区,千成通三丁目,0,,,41,-,-,22,19,-
23105055004,4,名古屋市中村区,千成通四丁目,0,,,24,-,-,16,8,-
23105055005,4,名古屋市中村区,千成通五丁目,0,,,70,-,-,28,40,2
23105055006,4,名古屋市中村区,千成通六丁目,0,,,104,-,-,41,61,2
231050560,3,名古屋市中村区,太閤,0,,,1873,-,1,1078,749,45
23105056091,4,名古屋市中村区,太閤一丁目,0,,,422,-,-,223,183,16
23105056092,4,名古屋市中村区,太閤二丁目,0,,,192,-,-,95,95,2
23105056093,4,名古屋市中村区,太閤三丁目,0,,,623,-,-,420,183,20
23105056094,4,名古屋市中村区,太閤四丁目,0,,,283,-,1,152,127,3
23105056095,4,名古屋市中村区,太閤五丁目,0,,,353,-,-,188,161,4
231050610,3,名古屋市中村区,太閤通,0,,,1590,1,1,814,734,40
23105061003,4,名古屋市中村区,太閤通三丁目,0,,,203,-,-,115,85,3
23105061004,4,名古屋市中村区,太閤通四丁目,0,,,405,-,-,206,189,10
23105061005,4,名古屋市中村区,太閤通五丁目,0,,,221,1,-,125,88,7
23105061006,4,名古屋市中村区,太閤通六丁目,0,,,203,-,1,101,94,7
23105061007,4,名古屋市中村区,太閤通七丁目,0,,,162,-,-,58,101,3
23105061008,4,名古屋市中村区,太閤通八丁目,0,,,178,-,-,97,76,5
