KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
52406340,0,,,49,26,23,5,4,1,44,22,22,25,14,11,44,22,22,44,22,22,19,8,11,11,4,7,2,1,1,0,0,0,1,1,0,19,19,3,8,3,4,1,0,0,16,13,3,0,12,0,2,6
52406341,1,,52406310;52406320,114,54,60,6,4,2,112,52,60,62,30,32,110,52,58,110,52,58,50,22,28,26,7,19,12,2,10,0,0,0,0,0,0,49,49,19,16,8,2,2,3,1,31,20,11,1,36,0,13,7
52406350,0,,,100,47,53,6,2,4,94,45,49,46,24,22,92,45,47,90,45,45,48,21,27,22,10,12,8,2,6,0,0,0,0,0,0,40,40,9,16,8,3,2,1,1,31,22,9,2,29,0,6,10
52406351,0,,,68,30,38,0,0,0,68,30,38,28,15,13,68,30,38,67,30,37,40,15,25,24,9,15,9,3,6,0,0,0,0,0,0,31,31,7,15,6,2,1,0,0,24,17,7,0,26,0,6,10
52406360,0,,,531,252,279,45,22,23,486,230,256,247,124,123,475,225,250,473,223,250,239,106,133,121,50,71,41,14,27,2,0,2,2,1,1,206,206,43,76,48,21,8,4,6,163,122,41,8,152,0,34,40
52406361,0,,,161,84,77,8,5,3,153,79,74,70,39,31,151,77,74,148,76,72,83,40,43,45,19,26,16,7,9,1,0,1,2,1,1,74,74,27,23,12,8,4,0,0,47,36,11,5,56,0,20,16
52406370,0,,,241,121,120,13,7,6,228,114,114,118,62,56,218,112,106,214,108,106,110,52,58,50,24,26,19,10,9,3,2,1,0,0,0,99,99,29,32,17,13,5,1,2,70,56,14,3,74,0,23,20
52406371,0,,,204,92,112,16,9,7,188,83,105,96,43,53,183,82,101,179,79,100,92,40,52,54,19,35,15,3,12,1,0,1,4,3,1,85,85,24,28,17,10,4,1,1,61,49,12,2,61,0,17,16
52406380,0,,,114,49,65,11,5,6,103,44,59,52,25,27,103,44,59,103,44,59,51,19,32,27,9,18,10,3,7,1,1,0,0,0,0,52,52,22,15,6,3,4,2,0,30,23,7,3,40,0,18,10
52406381,0,,,1105,530,575,107,52,55,998,478,520,593,295,298,975,466,509,961,461,500,405,183,222,206,95,111,44,16,28,6,2,4,41,17,24,471,471,134,172,80,53,20,9,3,333,279,54,27,267,34,66,80
52406382,0,,,63,28,35,5,4,1,58,24,34,24,10,14,58,24,34,57,24,33,34,14,20,21,9,12,7,2,5,0,0,0,2,2,0,29,29,6,16,4,2,1,0,0,23,19,4,1,21,0,5,9
52406390,0,,,897,458,439,154,86,68,743,372,371,494,260,234,716,357,359,704,352,352,249,112,137,164,73,91,59,26,33,2,0,2,8,5,3,344,344,97,88,63,62,22,8,4,246,208,38,35,167,7,53,46
52406391,0,,,1851,905,946,177,83,94,1674,822,852,952,493,459,1623,793,830,1595,776,819,722,329,393,404,167,237,132,53,79,5,4,1,58,28,30,774,774,224,266,140,80,39,18,7,548,439,109,47,491,15,132,131
52406392,0,,,353,194,159,28,18,10,325,176,149,194,108,86,318,169,149,308,162,146,131,68,63,66,32,34,15,7,8,0,0,0,2,0,2,159,159,57,45,32,18,4,3,0,102,82,20,6,90,3,32,26
52407000,0,,,146,77,69,11,8,3,135,69,66,61,32,29,134,68,66,131,65,66,74,37,37,36,19,17,13,4,9,3,0,3,0,0,0,57,57,14,16,16,6,2,3,0,43,31,12,2,42,0,8,11
52407003,0,,,220,106,114,5,2,3,215,104,111,84,44,40,214,103,111,213,102,111,131,60,71,68,27,41,24,9,15,3,0,3,0,0,0,88,88,25,27,17,11,3,4,1,63,44,19,3,79,0,20,18
52407004,0,,,581,198,383,9,6,3,572,192,380,73,39,34,572,192,380,572,192,380,499,153,346,401,103,298,290,55,235,67,7,60,0,0,0,90,87,27,30,18,9,2,1,0,58,45,13,2,75,0,22,17
52407005,0,,,91,47,44,6,2,4,85,45,40,50,29,21,81,41,40,80,41,39,35,16,19,16,5,11,2,0,2,0,0,0,0,0,0,33,33,5,12,4,11,0,1,0,28,21,7,0,23,0,2,4
52407008,2,52407029,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407010,0,,,324,145,179,0,0,0,324,145,179,24,16,8,324,145,179,324,145,179,300,129,171,252,92,160,162,45,117,13,3,10,0,0,0,17,16,7,4,4,1,0,0,0,9,8,1,0,11,0,4,0
52407013,0,,,24,13,11,2,1,1,22,12,10,10,6,4,21,11,10,21,11,10,12,6,6,6,4,2,1,1,0,0,0,0,0,0,0,8,8,1,2,3,1,0,1,0,7,2,5,0,8,0,1,2
52407014,0,,,129,65,64,6,2,4,123,63,60,66,36,30,122,63,59,118,60,58,57,27,30,26,7,19,11,1,10,0,0,0,0,0,0,48,48,11,10,13,11,3,0,0,37,26,11,1,38,0,10,7
52407015,0,,,46,20,26,3,2,1,43,18,25,24,11,13,43,18,25,41,16,25,19,7,12,11,3,8,4,1,3,0,0,0,0,0,0,21,21,8,7,2,3,0,1,0,13,12,1,1,14,0,6,5
52407019,0,,,12,6,6,0,0,0,12,6,6,2,2,0,12,6,6,12,6,6,10,4,6,3,0,3,2,0,2,1,0,1,0,0,0,6,6,2,2,2,0,0,0,0,4,3,1,0,6,0,2,1
52407020,0,,,20,12,8,0,0,0,20,12,8,9,5,4,20,12,8,20,12,8,11,7,4,4,2,2,3,2,1,2,1,1,0,0,0,10,10,4,3,2,1,0,0,0,6,5,1,0,8,0,4,2
52407023,0,,,113,53,60,4,1,3,108,51,57,54,29,25,108,51,57,105,50,55,54,22,32,29,11,18,15,6,9,2,0,2,2,1,1,49,49,12,20,10,6,0,0,1,35,29,6,2,34,3,7,9
52407024,0,,,121,60,61,5,3,2,116,57,59,65,35,30,111,54,57,110,53,57,51,22,29,24,9,15,7,2,5,0,0,0,0,0,0,51,51,15,14,15,4,2,0,1,36,27,9,2,35,0,12,8
52407025,0,,,183,86,97,13,6,7,170,80,90,85,41,44,167,80,87,165,79,86,85,39,46,39,15,24,16,6,10,1,0,1,1,0,1,76,76,15,34,14,9,2,2,0,61,48,13,5,54,0,11,23
52407027,2,52407037,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407029,1,,52407008;52407039,53,24,29,2,1,1,54,24,30,30,13,17,52,23,29,52,23,29,24,11,13,12,2,10,3,0,3,0,0,0,0,0,0,24,24,8,11,5,0,1,1,0,18,13,5,0,19,0,5,6
52407031,0,,,19,12,7,2,2,0,17,10,7,9,6,3,15,8,7,14,7,7,8,4,4,7,4,3,2,1,1,0,0,0,0,0,0,6,6,1,1,1,2,1,0,0,5,3,2,1,5,0,1,1
52407032,1,,52407042,35,18,17,3,1,2,33,17,16,21,11,10,33,17,16,33,17,16,12,6,6,5,2,3,3,2,1,0,0,0,0,0,0,19,19,8,9,2,1,0,0,0,11,11,0,1,9,0,5,2
52407033,0,,,56,32,24,1,1,0,55,31,24,22,14,8,54,30,24,54,30,24,33,17,16,18,8,10,8,3,5,0,0,0,6,4,2,28,27,10,10,5,2,0,0,0,17,16,1,0,20,0,7,7
52407034,1,,52407043,58,33,25,5,2,3,63,35,28,38,22,16,61,34,27,61,34,27,25,13,12,8,2,6,1,1,0,0,0,0,4,4,0,24,24,7,7,5,8,0,0,0,19,11,8,2,18,4,2,1
52407035,0,,,193,89,104,11,7,4,182,82,100,89,45,44,177,81,96,174,80,94,93,37,56,48,14,34,9,1,8,1,0,1,1,0,1,88,88,31,31,11,9,5,1,0,57,44,13,3,62,0,20,15
52407036,0,,,122,56,66,9,4,5,113,52,61,60,31,29,108,51,57,107,50,57,53,21,32,22,7,15,5,1,4,1,0,1,0,0,0,50,50,11,20,11,3,4,1,0,39,30,9,1,34,0,6,10
52407037,1,,52407027,117,52,65,6,0,6,121,55,66,60,29,31,121,55,66,120,54,66,61,26,35,29,7,22,11,2,9,3,1,2,0,0,0,42,42,5,18,7,10,5,0,0,40,23,17,2,40,0,4,10
52407038,0,,,23,10,13,3,2,1,20,8,12,10,4,6,20,8,12,20,8,12,10,4,6,7,3,4,3,2,1,0,0,0,2,1,1,7,7,1,1,1,3,1,0,0,6,2,4,2,6,0,1,1
52407039,2,52407029,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407041,0,,,14,7,7,3,1,2,11,6,5,8,5,3,11,6,5,11,6,5,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,1,0,3,1,2,1,2,0,1,0
52407042,2,52407032,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407043,2,52407034,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407044,0,,,171,88,83,8,4,4,162,83,79,80,43,37,157,80,77,154,77,77,82,40,42,36,13,23,15,4,11,0,0,0,1,0,1,72,72,18,30,11,9,1,2,1,54,42,12,1,54,0,14,17
52407045,0,,,220,102,118,22,6,16,198,96,102,116,60,56,194,94,100,188,90,98,82,36,46,43,18,25,16,6,10,0,0,0,2,1,1,85,85,17,37,13,9,4,2,3,67,54,13,7,55,0,8,19
52407046,1,,52407047,233,121,112,29,13,16,205,108,97,112,66,46,198,103,95,196,103,93,93,42,51,39,16,23,14,5,9,4,2,2,1,0,1,90,90,21,30,19,13,4,4,0,70,51,19,8,59,0,14,15
52407047,2,52407046,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407048,0,,,11,5,6,0,0,0,11,5,6,6,3,3,10,5,5,9,5,4,5,2,3,2,1,1,1,0,1,0,0,0,0,0,0,4,4,1,0,2,1,0,0,0,3,1,2,0,3,0,0,0
52407049,0,,,10,5,5,0,0,0,10,5,5,2,1,1,10,5,5,10,5,5,8,4,4,3,1,2,1,0,1,0,0,0,1,0,1,5,5,2,1,2,0,0,0,0,3,2,1,0,5,0,2,1
52407050,2,52407060,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407054,0,,,45,17,28,0,0,0,41,16,25,6,4,2,41,16,25,41,16,25,35,12,23,31,9,22,17,3,14,4,0,4,0,0,0,12,11,3,6,1,1,0,0,0,7,7,0,0,9,0,3,4
52407055,0,,,295,150,145,34,20,14,261,130,131,164,82,82,251,126,125,245,123,122,97,48,49,41,15,26,14,5,9,0,0,0,0,0,0,114,114,25,41,26,8,11,0,3,89,76,13,9,67,1,18,20
52407056,0,,,665,317,348,34,20,14,626,294,332,308,151,157,615,288,327,605,286,319,318,143,175,167,65,102,53,21,32,2,0,2,2,0,2,289,289,77,116,49,30,14,2,1,210,171,39,7,208,1,53,73
52407058,0,,,65,33,32,3,2,1,62,31,31,30,16,14,61,31,30,60,30,30,32,15,17,16,6,10,7,2,5,0,0,0,0,0,0,28,28,8,9,7,3,0,1,0,20,16,4,1,23,0,8,4
52407059,0,,,29,14,15,0,0,0,29,14,15,14,7,7,29,14,15,29,14,15,15,7,8,7,3,4,3,1,2,0,0,0,1,1,0,13,13,4,4,3,2,0,0,0,9,7,2,0,10,0,1,3
52407060,1,,52407050,11,6,5,2,0,2,16,9,7,6,3,3,16,9,7,16,9,7,10,6,4,4,3,1,2,1,1,1,1,0,0,0,0,5,5,1,4,1,0,0,1,0,6,5,1,0,5,0,0,2
52407063,2,52407064,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407064,1,,52407063,259,124,135,26,14,12,235,110,125,135,68,67,224,103,121,222,103,119,100,42,58,54,24,30,15,4,11,2,0,2,0,0,0,83,83,10,31,12,17,7,4,4,73,51,22,6,64,1,7,14
52407065,0,,,228,116,112,18,8,10,210,108,102,125,70,55,207,106,101,206,105,101,85,38,47,48,19,29,16,3,13,0,0,0,2,1,1,84,84,16,32,18,7,4,4,3,68,50,18,5,60,0,10,14
52407066,0,,,105,57,48,8,6,2,97,51,46,54,31,23,94,49,45,93,48,45,43,20,23,20,9,11,8,2,6,0,0,0,0,0,0,45,45,16,11,10,4,3,1,0,29,21,8,1,34,0,13,6
52407067,0,,,45,17,28,2,0,2,43,17,26,16,7,9,42,17,25,41,17,24,27,10,17,15,3,12,7,0,7,1,0,1,0,0,0,24,24,13,7,1,1,1,1,0,11,8,3,0,21,0,11,4
52407068,0,,,41,20,21,3,2,1,38,18,20,16,9,7,37,18,19,37,18,19,22,9,13,8,2,6,4,0,4,1,0,1,0,0,0,16,16,2,8,2,3,1,0,0,14,10,4,1,14,0,2,5
52407070,0,,,33,19,14,5,3,2,28,16,12,18,11,7,26,14,12,26,14,12,10,5,5,2,1,1,1,1,0,0,0,0,0,0,0,12,12,2,5,1,3,0,1,0,10,9,1,1,6,0,1,3
52407072,2,52407073,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407073,1,,52407072,267,126,141,14,3,11,259,125,134,138,76,62,251,122,129,248,120,128,121,49,72,59,21,38,21,7,14,1,0,1,0,0,0,106,106,26,33,27,13,4,2,3,81,60,21,0,74,0,11,17
52407074,0,,,363,174,189,34,13,21,327,159,168,193,97,96,317,151,166,313,150,163,134,62,72,56,25,31,19,4,15,3,2,1,5,0,5,144,144,34,52,27,17,9,4,1,108,88,20,7,82,5,13,25
52407075,0,,,275,134,141,16,5,11,259,129,130,153,76,77,254,129,125,249,126,123,106,53,53,48,20,28,14,3,11,2,1,1,1,0,1,108,108,26,34,26,13,4,4,1,81,61,20,5,70,1,17,19
52407076,0,,,71,35,36,4,0,4,67,35,32,37,19,18,65,34,31,64,33,31,30,16,14,9,5,4,3,1,2,1,0,1,1,0,1,27,27,3,13,4,5,2,0,0,24,21,3,2,19,0,2,9
52407077,0,,,90,45,45,6,4,2,84,41,43,43,20,23,83,41,42,80,41,39,41,21,20,21,9,12,4,0,4,0,0,0,1,0,1,31,31,5,13,4,3,3,1,2,26,12,14,1,27,0,4,5
52407080,0,,,60,25,35,4,1,3,56,24,32,22,10,12,56,24,32,56,24,32,34,14,20,16,5,11,5,0,5,1,0,1,0,0,0,23,23,4,8,5,5,1,0,0,19,13,6,0,19,0,2,6
52407082,0,,,103,53,50,10,7,3,93,46,47,58,28,30,90,43,47,90,43,47,35,18,17,18,9,9,5,1,4,0,0,0,1,0,1,35,35,6,11,7,4,6,0,1,29,20,9,4,24,0,5,6
52407083,0,,,324,169,155,21,12,9,294,153,141,162,92,70,287,149,138,286,149,137,132,61,71,64,27,37,21,7,14,1,1,0,4,3,1,132,132,29,50,31,13,4,5,0,101,80,21,8,86,3,12,24
52407084,0,,,437,225,212,26,15,11,406,205,201,229,119,110,394,195,199,387,191,196,177,86,91,93,39,54,33,8,25,2,0,2,13,11,2,158,158,39,41,34,21,12,8,3,117,87,30,6,109,8,20,23
52407085,0,,,120,61,59,8,5,3,112,56,56,72,39,33,108,53,55,104,51,53,40,17,23,21,8,13,9,4,5,1,1,0,0,0,0,42,42,8,11,12,4,4,3,0,34,27,7,2,28,0,6,5
52407086,0,,,220,113,107,10,5,5,210,108,102,112,67,45,204,103,101,201,101,100,98,41,57,50,17,33,22,4,18,3,0,3,0,0,0,73,73,13,21,18,8,6,2,5,60,33,27,2,61,0,9,9
52407087,0,,,70,33,37,0,0,0,70,33,37,39,21,18,67,32,35,66,32,34,31,12,19,16,6,10,7,3,4,0,0,0,1,0,1,28,28,8,7,7,4,1,1,0,20,14,6,0,20,0,6,4
52407088,0,,,26,14,12,2,1,1,24,13,11,10,6,4,24,13,11,24,13,11,14,7,7,7,3,4,5,2,3,0,0,0,0,0,0,8,8,1,1,5,0,0,0,1,7,5,2,1,7,0,0,1
52407089,0,,,242,93,149,8,3,5,232,88,144,39,17,22,231,88,143,230,88,142,193,71,122,158,46,112,102,29,73,16,3,13,2,0,2,39,36,10,11,8,4,1,1,1,26,18,8,1,28,0,7,5
52407090,0,,,68,33,35,7,2,5,61,31,30,39,22,17,59,31,28,59,31,28,22,9,13,11,5,6,4,2,2,0,0,0,0,0,0,24,24,7,8,2,2,1,3,1,17,11,6,3,14,0,3,2
52407091,0,,,24,15,9,0,0,0,24,15,9,14,8,6,24,15,9,23,14,9,10,7,3,6,3,3,5,2,3,0,0,0,0,0,0,12,12,4,5,2,1,0,0,0,8,6,2,0,9,0,3,0
52407092,0,,,121,58,63,6,1,5,115,57,58,68,36,32,114,57,57,113,57,56,47,21,26,20,6,14,13,4,9,0,0,0,1,0,1,46,46,8,15,14,6,1,2,0,38,28,10,2,32,0,7,11
52407093,0,,,111,49,62,12,3,9,99,46,53,60,29,31,97,46,51,95,45,50,39,17,22,22,9,13,8,1,7,2,0,2,0,0,0,38,38,6,10,12,4,4,1,1,32,20,12,2,23,0,2,4
52407094,0,,,432,208,224,41,21,20,387,184,203,221,112,109,378,182,196,373,181,192,166,72,94,96,38,58,30,8,22,4,1,3,2,2,0,151,150,31,43,35,25,8,3,5,116,81,35,11,103,2,18,21
52407095,0,,,240,120,120,25,12,13,211,104,107,119,63,56,207,101,106,205,101,104,92,41,51,43,15,28,14,3,11,0,0,0,0,0,0,95,95,20,35,18,15,6,1,0,74,58,16,4,57,0,10,18
52407096,0,,,81,45,36,16,9,7,65,36,29,41,24,17,65,36,29,63,35,28,24,12,12,4,2,2,2,1,1,0,0,0,0,0,0,29,29,5,8,6,8,2,0,0,24,21,3,5,12,1,2,6
52407098,0,,,12,0,12,0,0,0,11,0,11,11,0,11,11,0,11,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0
52407101,2,52407102,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407102,1,,52407101;52407111,65,33,32,3,2,1,68,34,34,30,14,16,68,34,34,68,34,34,38,20,18,20,9,11,10,4,6,2,0,2,0,0,0,27,27,8,10,7,4,0,1,0,21,13,8,2,25,0,7,4
52407103,0,,,132,65,67,11,4,7,121,61,60,65,32,33,119,60,59,118,60,58,56,29,27,21,9,12,9,3,6,0,0,0,1,0,1,48,48,7,18,13,4,2,4,0,40,29,11,1,41,0,6,11
52407104,0,,,9,5,4,0,0,0,9,5,4,9,5,4,9,5,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,9,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0
52407105,0,,,259,124,135,16,10,6,243,114,129,114,56,58,239,112,127,235,110,125,129,58,71,68,28,40,29,11,18,2,1,1,3,1,2,117,117,37,43,22,8,4,3,0,78,67,11,4,92,0,32,28
52407106,0,,,125,65,60,21,13,8,103,51,52,63,35,28,100,50,50,99,49,50,40,16,24,21,8,13,9,3,6,1,0,1,5,5,0,53,53,20,13,10,5,2,2,1,33,28,5,5,28,5,9,6
52407107,0,,,146,74,72,10,5,5,135,68,67,73,35,38,133,68,65,133,68,65,62,33,29,32,16,16,13,8,5,1,1,0,0,0,0,54,54,15,17,7,6,5,2,2,38,26,12,3,41,0,9,5
52407108,0,,,23,8,15,5,1,4,18,7,11,13,5,8,17,7,10,17,7,10,5,2,3,2,0,2,1,0,1,0,0,0,0,0,0,9,9,3,1,3,1,1,0,0,6,5,1,2,4,0,1,1
52407109,0,,,56,28,28,4,3,1,52,25,27,25,13,12,50,23,27,50,23,27,27,12,15,10,4,6,4,1,3,2,0,2,0,0,0,20,19,3,6,2,6,2,0,0,16,8,8,0,14,0,1,3
52407111,2,52407102,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407112,0,,,144,78,66,9,6,3,131,69,62,55,34,21,129,67,62,127,65,62,76,35,41,37,12,25,15,7,8,2,1,1,0,0,0,62,62,24,17,6,11,2,0,2,38,26,12,2,49,0,17,12
52407113,1,,52407124,75,33,42,3,1,2,77,34,43,35,16,19,75,33,42,75,33,42,42,18,24,29,11,18,8,1,7,1,0,1,2,1,1,32,32,10,12,6,3,2,1,0,24,16,8,2,28,1,7,5
52407116,1,,52407125,123,68,55,3,1,2,123,68,55,62,33,29,119,64,55,119,64,55,61,35,26,27,12,15,14,6,8,0,0,0,0,0,0,52,51,15,17,13,5,2,0,1,38,22,16,2,40,0,10,7
52407117,0,,,25,11,14,3,0,3,22,11,11,9,5,4,22,11,11,22,11,11,13,6,7,9,4,5,3,2,1,0,0,0,0,0,0,9,9,1,4,2,0,2,0,0,8,6,2,0,7,0,0,2
52407119,0,,,15,6,9,0,0,0,15,6,9,3,1,2,15,6,9,15,6,9,12,5,7,6,3,3,2,1,1,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,6,5,1,0,6,0,0,3
52407121,0,,,44,24,20,4,3,1,40,21,19,19,10,9,40,21,19,40,21,19,21,11,10,11,6,5,7,3,4,1,0,1,0,0,0,14,14,2,5,3,2,0,0,2,12,7,5,1,14,0,2,1
52407122,0,,,160,78,82,6,1,5,154,77,77,70,37,33,148,74,74,146,73,73,84,40,44,46,18,28,22,8,14,0,0,0,3,2,1,70,70,26,21,9,7,6,0,1,44,30,14,0,58,1,20,13
52407123,0,,,23,14,9,2,1,1,21,13,8,16,10,6,20,13,7,20,13,7,5,3,2,4,2,2,1,1,0,0,0,0,8,8,0,15,15,10,3,1,1,0,0,0,5,4,1,1,3,4,0,3
52407124,2,52407113,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407125,2,52407116,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407126,0,,,54,27,27,4,3,1,50,24,26,34,14,20,48,23,25,44,22,22,16,10,6,14,8,6,7,5,2,3,3,0,0,0,0,18,18,5,2,3,5,2,1,0,13,7,6,0,13,0,4,0
52407128,0,,,23,12,11,0,0,0,23,12,11,12,7,5,23,12,11,23,12,11,11,5,6,5,2,3,0,0,0,0,0,0,0,0,0,10,10,2,4,3,1,0,0,0,8,4,4,0,8,0,2,2
52407129,0,,,68,38,30,1,1,0,67,37,30,29,18,11,67,37,30,65,35,30,38,19,19,19,8,11,4,1,3,0,0,0,0,0,0,34,34,12,14,5,2,1,0,0,22,19,3,0,25,0,7,10
52407130,0,,,11,6,5,0,0,0,11,6,5,3,2,1,11,6,5,11,6,5,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,5,5,0,4,1,0,0,0,0,5,5,0,0,5,0,0,3
52407131,0,,,19,8,11,0,0,0,19,8,11,3,1,2,19,8,11,19,8,11,16,7,9,11,5,6,3,1,2,0,0,0,0,0,0,9,9,2,5,1,1,0,0,0,7,5,2,0,9,0,2,5
52407132,0,,,24,10,14,0,0,0,24,10,14,8,4,4,23,9,14,23,9,14,16,6,10,11,3,8,8,2,6,0,0,0,0,0,0,12,12,5,2,5,0,0,0,0,7,4,3,0,11,0,5,2
52407133,0,,,13,8,5,0,0,0,13,8,5,9,6,3,13,8,5,13,8,5,4,2,2,3,1,2,2,1,1,0,0,0,1,1,0,6,6,2,2,1,1,0,0,0,3,3,0,0,3,1,1,1
52407138,0,,,41,19,22,0,0,0,41,19,22,19,10,9,40,19,21,39,19,20,22,9,13,16,6,10,4,0,4,0,0,0,0,0,0,15,15,1,8,3,1,1,1,0,14,10,4,0,14,0,1,4
52407139,0,,,1078,480,598,50,26,24,1028,454,574,362,180,182,1010,447,563,999,442,557,666,274,392,459,169,290,237,67,170,41,6,35,1,0,1,264,257,69,101,44,26,8,7,2,188,157,31,9,177,5,45,53
52407140,0,,,18,9,9,0,0,0,18,9,9,8,5,3,18,9,9,18,9,9,10,4,6,5,1,4,3,1,2,0,0,0,0,0,0,7,7,2,2,1,1,1,0,0,5,4,1,0,6,0,1,1
52407141,0,,,102,49,53,4,3,1,95,44,51,46,21,25,94,43,51,93,43,50,49,23,26,22,7,15,9,3,6,1,1,0,0,0,0,44,44,13,19,6,1,3,0,2,31,24,7,0,33,0,8,9
52407142,0,,,58,29,29,1,1,0,57,28,29,29,14,15,56,28,28,55,27,28,28,14,14,15,7,8,5,2,3,0,0,0,0,0,0,18,18,3,4,5,1,3,1,1,15,7,8,1,17,0,3,3
52407144,1,,52407145;52407153,29,13,16,1,0,1,38,19,19,13,9,4,38,19,19,38,19,19,25,10,15,17,7,10,7,4,3,1,0,1,0,0,0,15,15,7,12,1,0,1,0,0,14,13,1,1,18,0,7,7
52407145,2,52407144,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407146,2,52407156,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407148,2,52407149,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52407149,1,,52407148,915,432,483,95,42,53,822,389,433,486,239,247,790,371,419,774,363,411,336,150,186,199,79,120,65,23,42,8,2,6,9,1,8,393,393,127,121,72,48,19,8,0,265,227,38,18,237,14,78,50
52407150,0,,,35,17,18,5,2,3,30,15,15,7,3,4,30,15,15,30,15,15,23,12,11,14,7,7,4,2,2,0,0,0,0,0,0,14,14,5,4,3,0,0,1,1,9,6,3,1,14,0,5,2
52407151,0,,,72,38,34,4,3,1,68,35,33,31,17,14,68,35,33,68,35,33,37,18,19,18,7,11,6,1,5,0,0,0,1,0,1,30,30,8,12,3,5,1,1,0,22,15,7,1,26,0,6,5
52407152,0,,,51,28,23,2,2,0,48,25,23,23,13,10,48,25,23,47,24,23,25,12,13,19,9,10,6,3,3,0,0,0,0,0,0,19,19,4,6,4,2,3,0,0,15,9,6,0,15,0,2,5
